=== KuHar 合并日志 (correct) ===


--- Class 0 (Stand) ---
[2026-05-11 11:02:48] #0001/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-12 07:13:54] #2949/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 07:14:24] #2950/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.298 | conf=0.939 | gap=0.918
[2026-05-12 07:14:35] #2951/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.255 | conf=0.949 | gap=0.929
[2026-05-12 07:14:46] #2952/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:15:00] #2953/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 07:15:22] #2954/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:15:30] #2955/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:16:04] #2956/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 07:16:19] #2957/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:18:15] #2960/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 07:19:14] #2962/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 07:19:26] #2963/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.302 | conf=0.938 | gap=0.917
[2026-05-12 07:20:54] #2966/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:22:30] #2968/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=1.051 | conf=0.667 | gap=0.500
[2026-05-12 07:23:01] #2969/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 07:28:11] #2974/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:28:25] #2975/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 07:28:39] #2976/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:31:32] #2978/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 07:33:14] #2981/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 07:33:27] #2982/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-12 07:35:20] #2984/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-12 07:35:33] #2985/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:36:35] #2987/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 07:38:32] #2991/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:38:44] #2992/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.490 | conf=0.880 | gap=0.830
[2026-05-12 07:38:57] #2993/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.396 | conf=0.918 | gap=0.898
[2026-05-12 07:39:09] #2994/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:39:24] #2995/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:39:39] #2996/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:40:08] #2997/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.257 | conf=0.949 | gap=0.932
[2026-05-12 07:40:59] #2999/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 07:41:27] #3000/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:45:46] #3004/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.445 | conf=0.895 | gap=0.842
[2026-05-12 07:47:18] #3007/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 07:47:30] #3008/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 07:49:24] #3011/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:50:22] #3013/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 07:51:00] #3015/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:51:44] #3016/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.761 | conf=0.778 | gap=0.667
[2026-05-12 07:54:26] #3019/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.490 | conf=0.880 | gap=0.830
[2026-05-12 07:54:39] #3020/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:54:55] #3021/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 07:55:10] #3022/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:55:26] #3023/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.255 | conf=0.949 | gap=0.929
[2026-05-12 07:55:46] #3024/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:57:32] #3027/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:57:51] #3028/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.302 | conf=0.938 | gap=0.917
[2026-05-12 07:59:16] #3030/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 07:59:36] #3031/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.227 | conf=0.959 | gap=0.949
[2026-05-12 08:02:06] #3035/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:02:19] #3036/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:02:50] #3037/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 08:03:58] #3039/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.490 | conf=0.880 | gap=0.830
[2026-05-12 08:04:29] #3040/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:04:44] #3041/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:05:30] #3043/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:05:41] #3044/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:05:52] #3045/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:08:08] #3049/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:08:21] #3050/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.302 | conf=0.938 | gap=0.917
[2026-05-12 08:08:35] #3051/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.063 | conf=0.990 | gap=0.985
[2026-05-12 08:09:33] #3053/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 08:10:55] #3055/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:13:17] #3058/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:14:12] #3060/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:16:15] #3064/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-12 08:16:59] #3066/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-12 08:17:14] #3067/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-12 08:17:28] #3068/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.236 | conf=0.949 | gap=0.918
[2026-05-12 08:21:36] #3074/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.257 | conf=0.948 | gap=0.928
[2026-05-12 08:21:55] #3075/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:22:16] #3076/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:23:31] #3078/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.589 | conf=0.842 | gap=0.758
[2026-05-12 08:23:49] #3079/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:24:42] #3081/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:25:59] #3084/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:26:24] #3085/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-12 08:27:32] #3087/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:29:27] #3089/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:30:25] #3091/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:30:45] #3092/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.255 | conf=0.949 | gap=0.929
[2026-05-12 08:32:59] #3096/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:35:21] #3100/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:35:38] #3101/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.262 | conf=0.947 | gap=0.926
[2026-05-12 08:35:56] #3102/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:36:56] #3103/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 08:38:28] #3106/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:38:39] #3107/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:38:53] #3108/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:39:09] #3109/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:39:51] #3111/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:40:01] #3112/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.170 | conf=0.969 | gap=0.959
[2026-05-12 08:40:32] #3113/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 08:42:29] #3116/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:43:02] #3117/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.056 | conf=0.990 | gap=0.980
[2026-05-12 08:43:45] #3118/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 08:45:46] #3120/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:48:37] #3123/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-12 08:50:07] #3126/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.119 | conf=0.980 | gap=0.970
[2026-05-12 08:50:35] #3127/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-12 08:50:49] #3128/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:52:05] #3130/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 08:56:05] #3137/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.056 | conf=0.990 | gap=0.980
[2026-05-12 08:56:56] #3139/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.371 | conf=0.918 | gap=0.888
[2026-05-12 08:57:40] #3141/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 08:57:54] #3142/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 08:58:08] #3143/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 08:59:47] #3146/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.396 | conf=0.918 | gap=0.898
[2026-05-12 09:00:58] #3148/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:01:17] #3149/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:01:44] #3150/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:02:11] #3151/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:02:31] #3152/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-12 09:06:33] #3158/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:08:45] #3160/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:09:07] #3161/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 09:10:09] #3163/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:10:34] #3164/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:11:09] #3165/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.056 | conf=0.990 | gap=0.980
[2026-05-12 09:12:36] #3167/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:13:52] #3168/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 09:14:23] #3169/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-12 09:14:47] #3170/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:17:45] #3173/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:19:15] #3175/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:20:16] #3177/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:23:49] #3182/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.302 | conf=0.938 | gap=0.917
[2026-05-12 09:25:29] #3185/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.348 | conf=0.930 | gap=0.910
[2026-05-12 09:25:54] #3186/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 09:26:11] #3187/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:26:31] #3188/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-12 09:28:29] #3191/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:29:26] #3193/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:29:39] #3194/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:30:41] #3196/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 09:30:59] #3197/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-12 09:33:15] #3201/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:34:16] #3203/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-12 09:34:34] #3204/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.255 | conf=0.949 | gap=0.929
[2026-05-12 09:34:50] #3205/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:35:07] #3206/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.396 | conf=0.918 | gap=0.898
[2026-05-12 09:36:25] #3208/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:37:20] #3210/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:38:47] #3212/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:39:04] #3213/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:39:23] #3214/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:41:58] #3218/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.170 | conf=0.969 | gap=0.959
[2026-05-12 09:42:29] #3219/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:42:49] #3220/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:43:08] #3221/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 09:44:54] #3223/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.257 | conf=0.948 | gap=0.928
[2026-05-12 09:45:08] #3224/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.451 | conf=0.895 | gap=0.853
[2026-05-12 09:45:24] #3225/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 09:45:47] #3226/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:47:59] #3229/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:49:06] #3231/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-12 09:49:41] #3232/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 09:50:06] #3233/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 09:50:25] #3234/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:53:03] #3238/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:56:44] #3243/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 09:59:18] #3246/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.362 | conf=0.882 | gap=0.765
[2026-05-12 09:59:36] #3247/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:00:23] #3248/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.717 | conf=0.800 | gap=0.720
[2026-05-12 10:03:38] #3253/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:03:59] #3254/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:04:16] #3255/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:04:38] #3256/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:04:57] #3257/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:05:17] #3258/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:06:36] #3260/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.739 | conf=0.778 | gap=0.667
[2026-05-12 10:06:56] #3261/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:08:50] #3264/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-12 10:09:12] #3265/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:09:32] #3266/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:10:04] #3267/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.119 | conf=0.980 | gap=0.970
[2026-05-12 10:10:29] #3268/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:10:48] #3269/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:11:11] #3270/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:12:28] #3272/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:16:08] #3276/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.343 | conf=0.926 | gap=0.895
[2026-05-12 10:16:30] #3277/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:18:10] #3279/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:19:08] #3281/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:19:30] #3282/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:19:43] #3283/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:24:00] #3287/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:24:21] #3288/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:25:40] #3290/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.262 | conf=0.947 | gap=0.926
[2026-05-12 10:26:06] #3291/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:28:29] #3294/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:30:51] #3298/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:31:10] #3299/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:31:22] #3300/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:32:49] #3303/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 10:34:45] #3307/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.298 | conf=0.939 | gap=0.918
[2026-05-12 10:35:02] #3308/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.742 | conf=0.800 | gap=0.700
[2026-05-12 10:35:17] #3309/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.351 | conf=0.924 | gap=0.891
[2026-05-12 10:36:26] #3312/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:36:54] #3313/05900 | true=Lay(5) | pred=Lay(5) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
