[2026-05-11 11:03:56] #0001/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 10:35:42] #2172/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.197 | conf=0.650 | gap=0.500
[2026-05-12 10:36:12] #2173/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:36:40] #2174/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 10:38:01] #2176/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-12 10:40:01] #2178/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-12 10:41:56] #2181/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.973 | conf=0.750 | gap=0.650
[2026-05-12 10:42:10] #2182/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.445 | conf=0.895 | gap=0.842
[2026-05-12 10:45:19] #2185/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 10:46:04] #2186/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 10:46:22] #2187/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.826 | conf=0.737 | gap=0.579
[2026-05-12 10:47:55] #2189/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:48:11] #2190/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 10:48:35] #2191/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.236 | conf=0.949 | gap=0.918
[2026-05-12 10:49:12] #2192/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 10:49:26] #2193/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.927 | conf=0.737 | gap=0.632
[2026-05-12 10:50:55] #2195/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 10:52:52] #2198/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-12 10:53:50] #2200/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.668 | conf=0.789 | gap=0.632
[2026-05-12 10:54:25] #2201/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-12 10:54:51] #2202/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 10:56:13] #2205/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.209 | conf=0.579 | gap=0.421
[2026-05-12 10:57:45] #2208/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.094 | conf=0.650 | gap=0.500
[2026-05-12 11:00:30] #2211/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:01:17] #2213/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=2.505 | conf=0.250 | gap=0.100
[2026-05-12 11:01:39] #2214/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:03:24] #2215/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:03:58] #2216/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 11:06:59] #2220/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:08:23] #2222/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.910 | conf=0.632 | gap=0.421
[2026-05-12 11:09:06] #2224/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.633 | conf=0.789 | gap=0.632
[2026-05-12 11:10:10] #2226/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.216 | conf=0.700 | gap=0.650
[2026-05-12 11:10:58] #2227/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:13:55] #2233/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 11:16:59] #2235/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-12 11:18:31] #2236/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:20:24] #2240/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 11:21:16] #2241/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.464 | conf=0.900 | gap=0.875
[2026-05-12 11:21:31] #2242/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 11:22:53] #2243/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.203 | conf=0.948 | gap=0.897
[2026-05-12 11:23:44] #2245/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:25:01] #2247/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 11:25:19] #2248/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 11:25:50] #2249/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.577 | conf=0.880 | gap=0.850
[2026-05-12 11:26:03] #2250/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:28:03] #2251/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:28:17] #2252/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.527 | conf=0.876 | gap=0.825
[2026-05-12 11:28:46] #2253/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.267 | conf=0.939 | gap=0.899
[2026-05-12 11:29:27] #2254/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.434 | conf=0.900 | gap=0.860
[2026-05-12 11:29:58] #2255/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 11:30:48] #2256/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.675 | conf=0.850 | gap=0.810
[2026-05-12 11:31:55] #2257/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:32:20] #2258/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:33:26] #2260/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-12 11:34:21] #2261/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.706 | conf=0.780 | gap=0.630
[2026-05-12 11:35:09] #2262/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.683 | conf=0.850 | gap=0.820
[2026-05-12 11:36:30] #2264/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.571 | conf=0.850 | gap=0.750
[2026-05-12 11:36:48] #2265/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:37:02] #2266/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.426 | conf=0.889 | gap=0.833
[2026-05-12 11:37:50] #2268/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 11:38:43] #2269/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 11:40:32] #2272/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.495 | conf=0.900 | gap=0.870
[2026-05-12 11:40:48] #2273/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.887 | conf=0.750 | gap=0.650
[2026-05-12 11:41:59] #2275/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.287 | conf=0.917 | gap=0.833
[2026-05-12 11:42:46] #2276/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 11:43:20] #2277/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 11:44:23] #2279/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.349 | conf=0.889 | gap=0.778
[2026-05-12 11:44:45] #2280/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.789 | conf=0.800 | gap=0.700
[2026-05-12 11:45:10] #2281/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:45:57] #2282/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.585 | conf=0.850 | gap=0.750
[2026-05-12 11:46:46] #2283/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 11:47:15] #2284/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 11:47:30] #2285/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 11:48:51] #2288/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.740 | conf=0.750 | gap=0.550
[2026-05-12 11:49:26] #2289/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.783 | conf=0.800 | gap=0.720
[2026-05-12 11:50:02] #2291/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 11:50:28] #2292/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.137 | conf=0.969 | gap=0.939
[2026-05-12 11:52:41] #2294/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-12 11:53:32] #2295/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 11:54:09] #2296/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.687 | conf=0.750 | gap=0.550
[2026-05-12 11:54:47] #2297/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 11:56:48] #2301/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.515 | conf=0.880 | gap=0.810
[2026-05-12 11:57:03] #2302/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 11:57:34] #2303/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 11:58:34] #2305/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.578 | conf=0.820 | gap=0.690
[2026-05-12 11:59:17] #2307/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 12:00:23] #2309/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.717 | conf=0.820 | gap=0.740
[2026-05-12 12:00:59] #2310/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.481 | conf=0.900 | gap=0.870
[2026-05-12 12:02:48] #2312/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 12:03:47] #2314/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 12:05:21] #2317/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 12:05:40] #2318/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 12:06:12] #2319/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 12:07:34] #2321/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 12:07:50] #2322/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.530 | conf=0.778 | gap=0.556
[2026-05-12 12:09:11] #2324/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 12:09:54] #2326/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.451 | conf=0.833 | gap=0.667
[2026-05-12 12:11:50] #2329/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 12:12:06] #2330/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 12:12:49] #2331/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 12:14:25] #2333/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-12 12:14:51] #2334/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 12:16:04] #2336/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.448 | conf=0.880 | gap=0.810
[2026-05-12 12:16:37] #2337/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 12:17:11] #2338/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 12:18:43] #2341/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 12:19:57] #2343/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.203 | conf=0.948 | gap=0.897
[2026-05-12 12:21:45] #2345/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.679 | conf=0.850 | gap=0.800
[2026-05-12 12:23:03] #2347/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 12:23:55] #2349/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 12:24:23] #2350/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 12:25:53] #2352/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 12:26:23] #2353/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-12 12:26:55] #2354/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-12 12:27:08] #2355/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 12:27:36] #2356/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.660 | conf=0.800 | gap=0.650
[2026-05-12 12:28:12] #2357/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 12:29:33] #2359/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.876 | conf=0.750 | gap=0.650
[2026-05-12 12:30:53] #2360/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.675 | conf=0.850 | gap=0.810
[2026-05-12 12:32:16] #2362/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.517 | conf=0.850 | gap=0.730
[2026-05-12 12:33:48] #2365/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.248 | conf=0.946 | gap=0.913
[2026-05-12 12:34:22] #2366/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-12 12:34:38] #2367/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 12:35:49] #2369/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 12:36:24] #2370/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-12 12:37:54] #2372/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.685 | conf=0.850 | gap=0.810
[2026-05-12 12:39:11] #2375/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.554 | conf=0.880 | gap=0.840
[2026-05-12 12:40:06] #2376/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.071 | conf=0.720 | gap=0.640
[2026-05-12 12:40:19] #2377/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 12:40:32] #2378/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 12:43:48] #2381/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.557 | conf=0.833 | gap=0.722
[2026-05-12 12:44:32] #2382/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.713 | conf=0.850 | gap=0.820
[2026-05-12 12:45:04] #2383/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-12 12:46:05] #2385/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-12 12:48:19] #2388/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 12:49:06] #2389/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.624 | conf=0.684 | gap=0.368
[2026-05-12 12:49:33] #2390/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 12:50:00] #2391/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 12:50:16] #2392/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-12 12:51:43] #2395/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-12 12:53:36] #2398/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 12:53:50] #2399/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 12:54:49] #2401/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-12 12:55:36] #2402/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.775 | conf=0.820 | gap=0.770
[2026-05-12 12:56:00] #2403/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 12:59:08] #2407/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.495 | conf=0.900 | gap=0.870
[2026-05-12 12:59:37] #2408/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 13:00:49] #2410/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.665 | conf=0.889 | gap=0.882
[2026-05-12 13:01:03] #2411/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 13:01:44] #2412/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.242 | conf=0.947 | gap=0.916
[2026-05-12 13:03:23] #2415/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.554 | conf=0.880 | gap=0.840
[2026-05-12 13:04:40] #2417/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 13:06:01] #2419/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 13:06:13] #2420/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.808 | conf=0.647 | gap=0.353
[2026-05-12 13:06:57] #2421/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 13:07:47] #2422/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.654 | conf=0.850 | gap=0.800
[2026-05-12 13:08:01] #2423/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 13:09:19] #2425/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.070 | conf=0.550 | gap=0.250
[2026-05-12 13:10:20] #2427/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 13:10:45] #2428/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.982 | conf=0.650 | gap=0.450
[2026-05-12 13:12:04] #2430/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 13:12:35] #2431/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.798 | conf=0.789 | gap=0.716
[2026-05-12 13:15:58] #2435/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 13:16:49] #2437/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.257 | conf=0.450 | gap=0.100
[2026-05-12 13:17:16] #2438/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.602 | conf=0.850 | gap=0.770
[2026-05-12 13:17:29] #2439/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.426 | conf=0.680 | gap=0.630
[2026-05-12 13:19:03] #2442/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 13:19:41] #2444/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-12 13:20:08] #2445/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:21:11] #2446/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 13:22:07] #2447/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 13:23:19] #2449/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.687 | conf=0.750 | gap=0.550
[2026-05-12 13:24:37] #2451/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.576 | conf=0.737 | gap=0.474
[2026-05-12 13:25:03] #2452/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-12 13:25:37] #2453/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.688 | conf=0.850 | gap=0.820
[2026-05-12 13:26:02] #2454/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-12 13:27:22] #2456/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 13:29:35] #2460/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:29:44] #2461/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 13:30:25] #2462/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.367 | conf=0.880 | gap=0.760
[2026-05-12 13:31:55] #2465/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.334 | conf=0.920 | gap=0.880
[2026-05-12 13:32:36] #2466/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.850 | gap=0.820
[2026-05-12 13:32:49] #2467/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-12 13:33:03] #2468/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 13:33:33] #2469/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 13:34:21] #2470/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-12 13:37:06] #2473/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.713 | conf=0.850 | gap=0.820
[2026-05-12 13:37:34] #2474/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 13:38:33] #2476/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 13:39:26] #2478/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 13:42:46] #2482/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-12 13:43:04] #2483/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 13:44:27] #2485/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 13:45:34] #2487/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 13:45:47] #2488/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.619 | conf=0.594 | gap=0.446
[2026-05-12 13:46:11] #2489/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 13:47:46] #2491/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 13:48:30] #2492/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 13:48:47] #2493/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-12 13:49:00] #2494/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.481 | conf=0.900 | gap=0.870
[2026-05-12 13:49:14] #2495/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-12 13:52:33] #2499/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
